Sample A,Sample B,Spearman Rho,p-value,Significant?
Diborane_2,MH-7,0.1992349940219022,0.03871617368286601,✅
TA_3,HCN_2,-0.19919783549862688,0.03875324934987885,✅
Phosgene_4,MA_1,-0.19916544008220527,0.03878559678971279,✅
TA_7,SO2_1,-0.1991349518105618,0.038816060561557245,✅
Arsine_1,MH-7,0.19908635780471876,0.03886465693923703,✅
Phosphine_4,H2S_7,0.19902492932342147,0.03892616132066889,✅
Arsine_4,H2S_7,0.19893631971839063,0.03901502397032367,✅
HCHO_5,Hydrazine_3,0.19884963023885485,0.03910212531539243,✅
H2S_4,MA_1,-0.1987662554387686,0.03918604974873293,✅
Phosphine_7,SO2_2,0.1986157488341518,0.039337930311961776,✅
Phosgene_5,MH-2,-0.19857287801571424,0.03938128253920826,✅
TA_4,HCl_4,-0.19842426667428809,0.039531872329942326,✅
Phosgene_5,MA_2,-0.19842426667428809,0.039531872329942326,✅
MH-2,SO2_3,-0.19840710325248176,0.03954929524221114,✅
Phosphine_3,H2S_4,0.19840041157672433,0.03955608982869139,✅
H2S_3,TA_4,-0.19835757904865337,0.03959960421237273,✅
Arsine_1,Ammonia_5,0.19820939891515835,0.0397504522995599,✅
Arsine_5,H2S_6,0.19807460548583036,0.03988808987062517,✅
Phosphine_1,HF_6,0.19797697842468154,0.03998802555908061,✅
Phosgene_4,TA_2,-0.19796884192130157,0.03999636391367248,✅
Phosphine_1,MH-7,-0.19795792477197716,0.04000755418097799,✅
Diborane_5,Hydrazine_5,0.19794792649118295,0.0400178048888395,✅
TA_2,F2_3,-0.19792123164589281,0.04004518446082467,✅
Control_2_2min,F2_3,-0.19791500446227858,0.04005157362531923,✅
Diborane_3,HF_7,0.19782931261622272,0.04013958108465519,✅
HCHO_7,Arsine_3,0.19777636463018713,0.04019404063514603,✅
HCHO_2,MH-3,0.1986950899329911,0.04020062664311443,✅
Phosphine_1,MA_5,-0.19776691722160297,0.04020376424076118,✅
HCHO_3,HCl_3,-0.19774833459222915,0.04022289587576912,✅
Arsine_5,HF_5,0.1976335419703335,0.04034124873742678,✅
Phosgene_7,MA_3,-0.19761019561012252,0.040365354761020406,✅
Diborane_2,SO2_7,0.1974201292793415,0.0405620539985038,✅
Phosphine_7,F2_7,0.1974143947004519,0.04056800112788103,✅
Diborane_1,DM_7,0.19718719112598906,0.040804212944064076,✅
TA_2,F2_2,-0.19717813388086855,0.040813653058480386,✅
TA_2,F2_6,-0.19713049940875157,0.040863331178152794,✅
Diborane_3,Hydrazine_3,-0.19711050668770258,0.040884196685010234,✅
H2S_4,Hydrazine_2,-0.19696994960592606,0.04103114118032272,✅
Diborane_5,Ammonia_7,0.19694761210666206,0.04105453434540886,✅
MA_3,HCN_7,-0.19683469687187458,0.04117295646123764,✅
MH-3,SO2_7,-0.1967546556903294,0.04125707390449065,✅
H2S_6,MA_6,-0.19672654350342234,0.04128665179007728,✅
Control_2_2min,HNO3_4,-0.19672412280454368,0.04128919952577954,✅
Diborane_6,MH-4,0.19671607949240708,0.041297665888805936,✅
Arsine_3,NO2_3,0.19667695598902388,0.041338867829678896,✅
Control_4_2min,Phosphine_3,0.19666219690479145,0.04135441990334084,✅
HCHO_4,Ammonia_5,0.1965988663244509,0.04142120862507364,✅
Control_4_2min,F2_2,-0.19657504886148272,0.0414463499200938,✅
Diborane_3,Hydrazine_6,-0.19655318601872088,0.041469439164315475,✅
Control_3_2min,Cl2_3,-0.19651882308638396,0.041505751393304244,✅
Control_3_2min,NO2_3,-0.1965092960558138,0.04151582355898427,✅
Control_4_2min,HCl_4,-0.19647025202442278,0.04155712299901913,✅
Arsine_2,H2S_2,0.1964439258019215,0.04158498932720826,✅
H2S_6,Hydrazine_1,-0.19631875539095403,0.04171769575041179,✅
Phosphine_2,F2_4,0.19631501479266036,0.041721666987197335,✅
SO2_2,Hydrazine_2,-0.19621451554952796,0.04182848098387065,✅
Diborane_3,Ammonia_5,-0.19621404822468014,0.041828978204988654,✅
TA_3,HCN_1,-0.1961830406724114,0.04186198043080395,✅
H2S_3,MH-5,0.1961197143872907,0.04192944790168864,✅
HCHO_3,Arsine_5,-0.19610972045965397,0.04194010365966161,✅
Arsine_4,Diborane_2,0.19607394811565693,0.04197826348183958,✅
H2S_6,MA_3,-0.1960501307772671,0.042003686469343514,✅
Control_7_2min,H2S_5,-0.19589583343479378,0.04216869709582285,✅
HCHO_3,HF_7,-0.19582914548927516,0.04224018251354212,✅
Ammonia_1,SO2_6,-0.19574340384789432,0.04233224080517714,✅
TA_6,HNO3_4,-0.1957286474055667,0.04234810122725832,✅
Diborane_5,DM_4,0.19571912057921453,0.04235834341985104,✅
Arsine_6,HNO3_4,0.1955380046734397,0.04255345249546381,✅
Control_1_2min,MH-7,-0.19551569079733278,0.04257754211526599,✅
Diborane_3,HNO3_7,0.19541426213594473,0.04268718582125353,✅
H2S_6,Hydrazine_4,-0.19508314638705923,0.043046759142531164,✅
Arsine_6,Phosgene_5,0.1949949626375126,0.043142946187657454,✅
Phosphine_1,H2S_2,0.19487355371134912,0.04327566671166146,✅
HCHO_5,Hydrazine_7,0.19479594631663028,0.04336068277687202,✅
Phosphine_7,HF_5,0.19465211602777022,0.04351861138197528,✅
Phosphine_3,Hydrazine_7,-0.19462777144028356,0.04354538957497937,✅
Phosgene_5,DM_5,-0.19459449160212255,0.043582018426669485,✅
Diborane_1,Ammonia_3,0.19458966377182968,0.04358733422079215,✅
Diborane_1,MA_3,0.19451014016906554,0.04367497323232831,✅
MA_4,HCN_7,-0.19447249585800724,0.043716510287048954,✅
Control_2_2min,NO2_3,-0.19436141359559764,0.04383927114449039,✅
HCHO_4,MA_4,0.19430332566727918,0.043903580296544314,✅
Phosphine_1,HNO3_5,0.19417577471016115,0.04404506749827443,✅
Arsine_3,H2S_6,0.19414076457859544,0.04408396914340782,✅
Diborane_3,H2S_7,0.19411815141901742,0.0441091110383997,✅
MH-2,HCN_5,-0.1941057104205171,0.04412294834893541,✅
HCHO_4,Phosphine_5,0.1940593210453973,0.044174576069873975,✅
Phosphine_1,Cl2_2,0.19401335657873428,0.04422578046453359,✅
F2_4,MH-5,0.19400951732439434,0.04423005962570506,✅
Diborane_5,DM_6,0.19397524936408586,0.04426826931509163,✅
Diborane_4,MH-5,0.1939480547324282,0.04429861159448683,✅
TA_2,NO2_3,-0.19389611875201124,0.04435660698723555,✅
Arsine_2,H2S_6,0.19388583888801608,0.044368093695833784,✅
DM_3,HCN_3,-0.19385324772710602,0.04440452738186288,✅
HCHO_7,MA_6,0.19381944196843578,0.04444234515856946,✅
TA_6,HCN_1,-0.19380177297229248,0.044462121742943936,✅
Ammonia_6,HCN_7,-0.19362222053074876,0.044663506952445094,✅
Phosgene_4,Ammonia_6,-0.19353978212766976,0.04475622324326942,✅
Arsine_2,Diborane_1,0.19347478145700459,0.044829440561494266,✅
Arsine_5,HCl_2,0.19347032876999437,0.04483445974893466,✅
Diborane_1,Ammonia_6,0.1934316826422875,0.044878042321291174,✅
HCHO_4,MA_5,0.1934216167644972,0.04488939973878215,✅
H2S_5,MA_4,-0.19336123105704964,0.044957583631816046,✅
Phosgene_5,Ammonia_7,-0.19331789991140075,0.04500656357798314,✅
Phosgene_1,DM_7,-0.1932044985803097,0.04513495827860585,✅
Phosphine_5,MA_2,-0.19316008473947777,0.04518532718981123,✅
Cl2_3,MH-5,0.19312352036344912,0.045226829218999294,✅
Arsine_2,Phosphine_5,0.1931083598466055,0.04524404629925537,✅
H2S_6,Hydrazine_6,-0.19295003097145824,0.045424178563374544,✅
HCHO_4,DM_2,0.1929262135347593,0.045451327373489586,✅
HCHO_7,Control_4_2min,0.19290615615731835,0.04547420065507315,✅
Phosgene_6,DM_2,-0.19288919374660607,0.04549355192240574,✅
HCHO_7,Ammonia_4,0.19288580853861909,0.04549741469601933,✅
Phosgene_7,DM_7,-0.19287536291308838,0.04550933564768179,✅
DM_3,SO2_3,-0.1928091343450492,0.045584978642689365,✅
Arsine_3,H2S_4,0.1928002686816931,0.04559511248623939,✅
Diborane_3,MA_3,-0.19269865767336403,0.045711392026996686,✅
HCHO_6,MH-1,0.1926485544143322,0.045768818773882884,✅
Diborane_7,TA_2,-0.1926290417937006,0.045791199717286575,✅
Arsine_3,Phosgene_7,0.19257839022460144,0.04584933940316014,✅
HCHO_7,Hydrazine_4,0.19257142177143588,0.04585734283791249,✅
Phosgene_1,MA_5,-0.19256143626994626,0.045868813446869904,✅
Phosgene_1,TA_1,-0.1925485217802695,0.04588365219497677,✅
Phosphine_7,HF_7,0.19244711407925386,0.04600030822725652,✅
Diborane_6,Phosgene_4,0.19244464239846656,0.046003154637443644,✅
HCN_5,Hydrazine_7,-0.19244326734371128,0.04600473822637157,✅
MH-2,HCN_3,-0.1924251301639982,0.04602563023911049,✅
HCHO_3,HNO3_2,-0.1923951746400131,0.04606015291679637,✅
Diborane_3,TA_7,-0.19234708216649177,0.0461156227441208,✅
Control_2_2min,NO2_5,-0.19223733857058908,0.04624240860795003,✅
HCHO_7,MA_2,0.19223321782492064,0.04624717490121274,✅
Control_3_2min,Cl2_7,-0.19217449714638196,0.04631513895768814,✅
Arsine_2,Diborane_5,0.19208242940021328,0.04642186618879518,✅
Ammonia_3,SO2_2,-0.19208078787283708,0.04642377093859229,✅
TA_4,HF_7,-0.19199889488868768,0.04651887799444506,✅
Arsine_3,NO2_1,0.19192770862608413,0.04660168200766671,✅
Arsine_5,H2S_4,0.1918777881517849,0.04665982252536397,✅
HCHO_7,MH-6,0.19183400299675954,0.04671086698999853,✅
H2S_6,Ammonia_6,-0.19179204547626474,0.046759824263968124,✅
TA_4,HF_1,-0.19173645050349156,0.0468247596756355,✅
HCHO_4,MA_1,0.19169292550876804,0.046875649432813624,✅
HCHO_2,Control_5_2min,0.1921411497315725,0.04740162747195432,✅
Phosphine_3,H2S_1,0.1911809538348386,0.04747770132280209,✅
Phosphine_2,HNO3_4,0.19094663535725576,0.04775537774841019,✅
Arsine_3,Phosgene_5,0.19072253351793592,0.048022204582362116,✅
Phosgene_7,MA_6,-0.19066037578620623,0.048096431047267095,✅
Phosgene_1,TA_5,-0.19048934660321956,0.04830115833830317,✅
Control_3_2min,Phosgene_4,-0.19040235512350442,0.04840556639689642,✅
Phosphine_1,HF_2,0.19038364438347288,0.04842804761713445,✅
H2S_5,TA_5,-0.1903741175798108,0.048439497527946664,✅
Phosgene_6,DM_1,-0.1903078832111755,0.04851916412257306,✅
Control_4_2min,HCl_7,-0.19003953702301726,0.04884304120663413,✅
Diborane_5,Phosphine_4,0.18994586380979261,0.048956519333228504,✅
Diborane_7,TA_3,-0.18993588461135405,0.048968621236452146,✅
HCHO_4,DM_4,0.18993519255531804,0.04896946059354367,✅
Arsine_7,Control_7_2min,0.18993293066326242,0.048972204002316846,✅
TA_2,NO2_4,-0.1898519520692829,0.049070505306894906,✅
Phosphine_1,HF_1,0.1898310897710709,0.04909585683671187,✅
Cl2_5,MH-5,0.1896748010100925,0.04928612126086971,✅
HCHO_5,Hydrazine_6,0.1896561990168884,0.04930880770568117,✅
HCHO_1,HCN_3,-0.18965233898207906,0.04931351637269221,✅
HCHO_4,DM_5,0.1893059591635977,0.049737564623121885,✅
HCHO_4,Hydrazine_2,0.1892726147154422,0.049778544443231904,✅
Diborane_3,HF_3,0.18905034213268757,0.050052427757243424,❌
Control_7_2min,SO2_5,-0.1889997451555033,0.05011494681936123,❌
TA_3,SO2_2,-0.18896460069551793,0.05015841027776673,❌
Phosgene_2,MH-5,0.18895642398490942,0.05016852695165663,❌
Control_4_2min,Phosgene_7,-0.1889110392084569,0.05022471013542194,❌
H2S_6,Ammonia_2,-0.18890968939341685,0.050226381907893435,❌
Diborane_4,F2_3,0.1888883860847005,0.0502527725639533,❌
MA_6,HCN_7,-0.18887023210323378,0.050275270856259255,❌
HCHO_3,HNO3_7,-0.18867924528301885,0.05051246615844671,❌
Phosphine_1,DM_4,-0.18855018374919805,0.05067327635842628,❌
Ammonia_4,SO2_2,-0.18849778620426103,0.0507386840574906,❌
Control_6_2min,Diborane_1,0.18849050402275033,0.05074777989817877,❌
TA_4,HF_5,-0.1884020692217554,0.0508583472715783,❌
Control_4_2min,Phosphine_7,-0.18840134428699576,0.05085925445693948,❌
HCN_7,Hydrazine_7,-0.18837811381384958,0.0508883322096654,❌
HCHO_1,SO2_2,-0.18835056899105904,0.05092282804943183,❌
Phosphine_3,Ammonia_6,-0.18833479412594822,0.05094259244034626,❌
TA_4,HCl_3,-0.18832585479245856,0.05095379537752877,❌
H2S_5,Ammonia_6,-0.18817863752146297,0.05113858350416734,❌
Phosphine_2,HNO3_3,0.18815050516330506,0.05117395830442194,❌
Control_2_2min,HCl_7,-0.18813072076232862,0.05119884812910712,❌
TA_4,HF_2,-0.188087684700906,0.05125302427955921,❌
MA_4,SO2_2,-0.18795520475580302,0.05142009433615157,❌
Control_2_2min,Cl2_2,-0.18780680095142474,0.051607779275809944,❌
Arsine_1,Control_7_2min,0.18779727385981076,0.05161984738066702,❌
HCHO_4,Phosphine_2,0.18777777250415698,0.05164455728982238,❌
HCHO_6,MA_6,0.18752262638276446,0.051968749447237866,❌
HCHO_6,Phosphine_2,0.1875092292250625,0.05198581832483039,❌
Phosgene_6,Ammonia_7,-0.18746844246286928,0.052037811858056636,❌
HCHO_3,HF_3,-0.18744551833203923,0.05206705355249547,❌
HCHO_5,H2S_6,-0.18739535228463491,0.05213109191326446,❌
Phosphine_5,Ammonia_6,-0.1872180594731291,0.052357931612352006,❌
Diborane_7,MA_6,-0.18720169196033037,0.052378914207152995,❌
Diborane_1,MA_6,0.1869934383718675,0.05264649384282976,❌
MA_3,SO2_2,-0.1869877842274403,0.052653774382188594,❌
Phosphine_2,HCl_4,0.18689772451422662,0.05276985134402768,❌
HCHO_4,MH-2,0.18689652217657532,0.05277140244855947,❌
Arsine_1,MH-5,0.18687791322022718,0.05279541416915132,❌
Ammonia_1,SO2_2,-0.18686438054045815,0.05281288146298275,❌
Arsine_2,HCN_4,0.18675523831196864,0.05295393079929173,❌
Phosphine_5,TA_1,-0.18673068863611686,0.05298570014223247,❌
Diborane_7,MA_2,-0.18661103013327998,0.053140773116595555,❌
Control_3_2min,HNO3_7,-0.18649206758012676,0.05329531447706144,❌
Diborane_3,Hydrazine_7,-0.18647377973183887,0.053319104559824505,❌
HCHO_4,Hydrazine_5,0.18644786360741744,0.053352832999944276,❌
Arsine_3,HCN_7,0.18624613857222821,0.053615968222817674,❌
Diborane_3,Phosphine_7,0.1861589503348005,0.05373002890666179,❌
Phosphine_1,MH-2,-0.1861403400153541,0.05375440099043524,❌
Arsine_1,Diborane_6,0.1861395665925823,0.053755414062166294,❌
Control_2_2min,HNO3_2,-0.18599278326551122,0.05394796360216,❌
Phosphine_2,F2_1,0.1859692996563692,0.0539788218618086,❌
HCHO_6,Ammonia_1,0.1859344595784644,0.05402462966082114,❌
Phosphine_2,HF_1,0.1859164590628572,0.054048309299853124,❌
Phosphine_2,MH-1,0.1858454503238453,0.0541418044369612,❌
Control_4_2min,HNO3_6,-0.18575239368874694,0.05426453077611842,❌
Phosphine_2,HCl_2,0.18573544893105118,0.05428690272114122,❌
DM_2,SO2_3,-0.18558301934637242,0.05448849479372236,❌
DM_1,SO2_5,-0.18552674199475008,0.054563078466412264,❌
Arsine_2,SO2_3,0.18542380724899896,0.05469971377712209,❌
Arsine_1,Hydrazine_1,0.1852734872885067,0.05489975331938628,❌
HCHO_4,DM_3,0.1851855380701045,0.055017071029470815,❌
Diborane_7,TA_7,-0.18511620374329377,0.05510970302805704,❌
H2S_3,TA_2,-0.18499799936056655,0.05526792184479397,❌
HCHO_6,Ammonia_4,0.18492654765239114,0.055363742164555654,❌
HCHO_6,HCN_6,-0.18484362756894776,0.05547511319861989,❌
TA_4,HCN_1,-0.1847840843453729,0.055555199936189764,❌
Phosphine_7,HNO3_4,0.18468229225021238,0.05569233211121376,❌
Phosgene_7,Hydrazine_3,-0.18462124730620522,0.05577470383437115,❌
HCHO_4,DM_7,0.18450435862921485,0.05593270814331623,❌
HCHO_4,Ammonia_2,0.18449006815143398,0.055952050487285215,❌
Control_1_2min,Phosphine_5,0.18441084564209165,0.056059378794765184,❌
Diborane_3,DM_1,-0.1843726703937665,0.05611115779857234,❌
Control_6_2min,Hydrazine_2,0.18433544115840964,0.056161691481349245,❌
Arsine_4,F2_3,0.18432202886533833,0.05617990601685596,❌
HCN_5,Hydrazine_4,-0.18431594842373034,0.05618816514458475,❌
Ammonia_6,SO2_2,-0.18426355075190654,0.05625937875769699,❌
H2S_4,DM_4,-0.18424236652193285,0.056288191239749145,❌
TA_5,SO2_1,-0.18411243668882785,0.05646517266952368,❌
HCHO_3,TA_2,0.18408623765841,0.05650091443476852,❌
Arsine_3,NO2_4,0.18402499912245618,0.05658453090435135,❌
MA_6,HCN_5,-0.18388247679230016,0.05677952722301365,❌
TA_4,HF_4,-0.18386342309421536,0.05680563784735484,❌
HCHO_6,F2_5,-0.18385997337696003,0.056810366290676796,❌
Phosphine_5,NO2_3,0.18375216445931827,0.05695830011525774,❌
Control_2_2min,HCl_2,-0.18369587746892385,0.057035661741026304,❌
Diborane_3,TA_3,-0.18369582821267635,0.057035729477215115,❌
Phosphine_2,HNO3_7,0.18368285044054336,0.05705357854373267,❌
Phosphine_1,HF_3,0.18368197548323334,0.05705478208697188,❌
Arsine_4,HCN_6,0.18363414646597917,0.05712060473864797,❌
HCHO_5,MH-4,0.18363045264601402,0.05712569079033069,❌
H2S_4,DM_7,-0.18358933078021752,0.05718233691312661,❌
Control_7_2min,H2S_3,-0.1835347468022518,0.05725759847066843,❌
HCN_5,Hydrazine_1,-0.18349362409761796,0.05731435295817452,❌
Diborane_6,MH-7,0.18342562490376293,0.05740830154276838,❌
TA_5,HCN_1,-0.18341220828094035,0.05742685302818531,❌
HCN_6,Hydrazine_1,-0.18335504676993486,0.05750594669136503,❌
MA_5,HCN_4,-0.18321083393480947,0.05770588901452489,❌
Arsine_7,Phosgene_3,-0.1829553519986841,0.05806149751785463,❌
Diborane_3,MA_6,-0.18292415711604598,0.058105040771023825,❌
Control_2_2min,NO2_2,-0.182895604994926,0.05814491857696221,❌
H2S_3,TA_5,-0.18282888907942493,0.058238185883660726,❌
TA_4,HCl_7,-0.18280983547210075,0.05826484486684651,❌
HCHO_1,Cl2_1,-0.18278688915034794,0.05829696363190692,❌
Diborane_2,SO2_6,0.1826820938108825,0.058443833684579345,❌
Arsine_1,Ammonia_6,0.18263317601169826,0.058512495337006046,❌
Control_2_2min,HCl_3,-0.18254310402423646,0.05863909429118208,❌
HCHO_5,SO2_3,-0.18248722803810108,0.05871774234487039,❌
Diborane_1,TA_1,0.18247424153650485,0.05873603381136902,❌
HCHO_3,Phosphine_4,0.18236770779248618,0.05888626254970838,❌
HCHO_3,Diborane_3,0.18236251003345624,0.05889360021639084,❌
DM_7,HCN_7,-0.18230145404345172,0.05897984887574902,❌
Ammonia_6,HCN_5,-0.18217284127092503,0.0591618675145993,❌
Arsine_7,Diborane_4,0.1821490240915935,0.05919562505091014,❌
Diborane_3,HF_6,0.18213386620100383,0.059217117455730384,❌
Diborane_3,HF_4,0.1821295365684946,0.05922325762277408,❌
F2_3,MH-5,0.18207237547424007,0.05930437077404726,❌
Control_4_2min,HCl_3,-0.18201781549533808,0.059381877619123224,❌
Phosphine_1,Cl2_6,0.18192384273152515,0.05951556774493474,❌
Arsine_5,TA_4,0.1818381014985662,0.05963776196845418,❌
TA_2,F2_1,-0.18181644965607516,0.05966865154191719,❌
HCHO_3,H2S_6,-0.18169346523113444,0.05984435541253698,❌
Diborane_3,MA_7,-0.18168134194927524,0.05986169843326009,❌
HCHO_2,Hydrazine_5,0.1824945874280583,0.05991777306893937,❌
Arsine_7,Control_1_2min,0.1816330564975154,0.05993081420347956,❌
H2S_5,Hydrazine_3,-0.1814578937110039,0.06018208989948291,❌
Phosphine_1,Cl2_5,0.1812569664751779,0.060471385011631025,❌
H2S_5,TA_7,-0.18119114193781607,0.06056640591674678,❌
Phosgene_3,TA_2,-0.18111989710856,0.06066938869612176,❌
Arsine_5,HNO3_3,0.18103784999094952,0.06078816309993558,❌
Phosgene_5,TA_6,-0.18098112021238993,0.06087039820093629,❌
Phosphine_2,HCl_1,0.18088195015115668,0.061014372667241426,❌
Control_2_2min,NO2_7,-0.1808282344370982,0.06109247282464008,❌
Arsine_3,HCN_6,0.1807147706375785,0.061257712241332335,❌
Arsine_4,MH-6,0.18061453672033315,0.06140398808494539,❌
Diborane_7,HCl_6,0.18051387578953385,0.061551173883049926,❌
Phosphine_1,HF_7,0.18034282284679376,0.061801946703821393,❌
Diborane_1,DM_5,0.1803008109795587,0.061863665702148976,❌
Arsine_4,HNO3_1,0.18028042881317852,0.061893626944734784,❌
HCHO_6,MA_7,0.18018734682963541,0.062030605494394556,❌
H2S_4,Ammonia_3,-0.1799604152950342,0.06236559224083499,❌
Control_4_2min,HCl_6,-0.1799314057393265,0.062408521057203875,❌
Phosphine_7,HF_2,0.17989982542141733,0.06245528151728342,❌
HCN_7,Hydrazine_1,-0.1797594918323304,0.0626634167881687,❌
Phosphine_4,H2S_6,0.1797261474758331,0.06271295439473346,❌
Diborane_3,Ammonia_6,-0.1796664181757889,0.06280177024521999,❌
Phosgene_7,TA_5,-0.17963307428355627,0.06285139628152117,❌
Phosphine_6,Hydrazine_2,0.1794473011696887,0.06312846955594126,❌
HCHO_6,Cl2_5,-0.17935807786192062,0.06326189591793233,❌
Diborane_7,Hydrazine_3,-0.17931911610098025,0.06332023215123321,❌
HCHO_4,Arsine_5,0.17925022629843687,0.06342348594318295,❌
MA_4,HCN_6,-0.17922861103304386,0.06345591170450846,❌
Arsine_4,NO2_6,0.17921602813165932,0.06347479394030181,❌
HCHO_3,Diborane_7,0.17912815248689065,0.06360679007492272,❌
Diborane_7,MA_1,-0.17896143302572745,0.0638578301247833,❌
MA_5,HCN_6,-0.17887092817538175,0.06399444644385378,❌
Phosgene_5,DM_6,-0.17880857793401733,0.0640887019516066,❌
Diborane_7,Hydrazine_6,-0.17869510748870163,0.06426052632639848,❌
Control_2_2min,Phosgene_5,-0.17860366750044943,0.06439926335213585,❌
TA_4,HCl_6,-0.17845608619851952,0.06462369463081472,❌
HCHO_5,SO2_7,-0.17841406543992608,0.06468771309093661,❌
Phosphine_3,MA_5,-0.17838114632539467,0.06473790126030543,❌
Cl2_7,MH-5,0.1783664311967381,0.06476034604652324,❌
Arsine_1,MH-6,0.1782082947536876,0.06500194913311219,❌
Diborane_7,DM_1,-0.17816117961214423,0.06507407386071837,❌
Arsine_5,Phosgene_4,0.17812000582404955,0.06513715672214321,❌
Phosphine_3,DM_6,-0.17795243709741762,0.06539440393205818,❌
Phosphine_2,HF_6,0.17789527586298415,0.06548234505639187,❌
TA_4,HCl_2,-0.1778368439604828,0.06557234039377559,❌
Control_2_2min,HCl_4,-0.17760809043458303,0.06592562827733754,❌
Arsine_3,HNO3_6,0.17757993223975055,0.06596922259403261,❌
Phosgene_5,Ammonia_4,-0.177579620261606,0.06596970572750842,❌
Control_3_2min,HF_5,-0.17750763358359017,0.06608126212113273,❌
DM_7,HCN_6,-0.17747048470161106,0.06613889095267884,❌
